Country,Year,Month,Calendar Day,"Actual Cash Balance With Reserve Bank Of India (Rbi) (UOM:INR(IndianRupees)), Scaling Factor:10000000","Cash Balance As Percent Of Average Daily Cash Reserve Requirement (UOM:%(Percentage)), Scaling Factor:1","Average Daily Cash Reserve Requirement (UOM:INR(IndianRupees)), Scaling Factor:10000000"
India,"Calendar Year (Jan - Dec), 2014","July, 2014",2014-07-15,325732.7046,100.126553342698,325321.0
India,"Calendar Year (Jan - Dec), 2014","July, 2014",2014-07-14,325854.072143,100.163860354235,325321.0
India,"Calendar Year (Jan - Dec), 2014","July, 2014",2014-07-13,332024.10345,102.060458270447,325321.0
India,"Calendar Year (Jan - Dec), 2014","July, 2014",2014-07-12,332024.10345,102.060458270447,325321.0
India,"Calendar Year (Jan - Dec), 2014","July, 2014",2014-07-11,328286.46804,101.50594529646,323416.0
India,"Calendar Year (Jan - Dec), 2014","July, 2014",2014-07-10,322957.533922,99.8582426107552,323416.0
India,"Calendar Year (Jan - Dec), 2014","July, 2014",2014-07-09,322310.268192,99.6581085017439,323416.0
India,"Calendar Year (Jan - Dec), 2014","July, 2014",2014-07-08,320067.442621,98.9646284107775,323416.0
India,"Calendar Year (Jan - Dec), 2014","July, 2014",2014-07-07,320470.759621,99.0893337438469,323416.0
India,"Calendar Year (Jan - Dec), 2014","July, 2014",2014-07-06,327560.263814,101.28140345994,323416.0
India,"Calendar Year (Jan - Dec), 2014","July, 2014",2014-07-05,327560.263814,101.28140345994,323416.0
India,"Calendar Year (Jan - Dec), 2014","July, 2014",2014-07-04,324429.295225,100.313310171729,323416.0
India,"Calendar Year (Jan - Dec), 2014","July, 2014",2014-07-03,321652.243112,99.454647609271,323416.0
India,"Calendar Year (Jan - Dec), 2014","July, 2014",2014-07-02,323624.530873,100.064477599439,323416.0
India,"Calendar Year (Jan - Dec), 2014","July, 2014",2014-07-01,344384.496082,106.483444258169,323416.0
India,"Calendar Year (Jan - Dec), 2014","June, 2014",2014-06-30,346915.509824,107.266031929156,323416.0
India,"Calendar Year (Jan - Dec), 2014","June, 2014",2014-06-29,340312.894018,105.224507760284,323416.0
India,"Calendar Year (Jan - Dec), 2014","June, 2014",2014-06-28,340312.894018,105.224507760284,323416.0
India,"Calendar Year (Jan - Dec), 2014","June, 2014",2014-06-27,338502.810087,104.083293643746,325223.0
India,"Calendar Year (Jan - Dec), 2014","June, 2014",2014-06-26,329790.051769,101.404283143874,325223.0
India,"Calendar Year (Jan - Dec), 2014","June, 2014",2014-06-25,330022.947295,101.475894169539,325223.0
India,"Calendar Year (Jan - Dec), 2014","June, 2014",2014-06-24,324630.69232,99.8178764478527,325223.0
India,"Calendar Year (Jan - Dec), 2014","June, 2014",2014-06-23,325005.046291,99.9329833040714,325223.0
India,"Calendar Year (Jan - Dec), 2014","June, 2014",2014-06-22,329050.0,101.176731043007,325223.0
India,"Calendar Year (Jan - Dec), 2014","June, 2014",2014-06-21,329050.0,101.176731043007,325223.0
India,"Calendar Year (Jan - Dec), 2014","June, 2014",2014-06-20,326930.2431,100.524945375942,325223.0
India,"Calendar Year (Jan - Dec), 2014","June, 2014",2014-06-19,326065.0542,100.258915943829,325223.0
India,"Calendar Year (Jan - Dec), 2014","June, 2014",2014-06-18,326946.1443,100.529834698038,325223.0
India,"Calendar Year (Jan - Dec), 2014","June, 2014",2014-06-17,326985.0,100.541782100282,325223.0
India,"Calendar Year (Jan - Dec), 2014","June, 2014",2014-06-16,325286.0,100.019371323676,325223.0
India,"Calendar Year (Jan - Dec), 2014","June, 2014",2014-06-15,344443.0,105.909791127934,325223.0
India,"Calendar Year (Jan - Dec), 2014","June, 2014",2014-06-14,344443.0,105.909791127934,325223.0
India,"Calendar Year (Jan - Dec), 2014","June, 2014",2014-06-13,343405.0,106.778501578023,321605.0
India,"Calendar Year (Jan - Dec), 2014","June, 2014",2014-06-12,323486.0,100.584878966434,321605.0
India,"Calendar Year (Jan - Dec), 2014","June, 2014",2014-06-11,321609.0,100.001243761757,321605.0
India,"Calendar Year (Jan - Dec), 2014","June, 2014",2014-06-10,325290.0,101.145815519037,321605.0
India,"Calendar Year (Jan - Dec), 2014","June, 2014",2014-06-09,322171.0,100.175992288677,321605.0
India,"Calendar Year (Jan - Dec), 2014","June, 2014",2014-06-08,327746.0,101.909485238103,321605.0
India,"Calendar Year (Jan - Dec), 2014","June, 2014",2014-06-07,327746.0,101.909485238103,321605.0
India,"Calendar Year (Jan - Dec), 2014","June, 2014",2014-06-06,330774.936926,102.851304216663,321605.0
India,"Calendar Year (Jan - Dec), 2014","June, 2014",2014-06-05,325507.545933,101.213459347025,321605.0
India,"Calendar Year (Jan - Dec), 2014","June, 2014",2014-06-04,320730.244078,99.7280030092816,321605.0
India,"Calendar Year (Jan - Dec), 2014","June, 2014",2014-06-03,320234.999321,99.5740113869498,321605.0
India,"Calendar Year (Jan - Dec), 2014","June, 2014",2014-06-02,330219.14939,102.678487396029,321605.0
India,"Calendar Year (Jan - Dec), 2014","June, 2014",2014-06-01,339263.474671,105.490733872608,321605.0
India,"Calendar Year (Jan - Dec), 2014","May, 2014",2014-05-31,339263.474671,105.490733872608,321605.0
India,"Calendar Year (Jan - Dec), 2014","May, 2014",2014-05-30,334479.990966,103.528855470643,323079.0
India,"Calendar Year (Jan - Dec), 2014","May, 2014",2014-05-29,324525.275616,100.447653860511,323079.0
India,"Calendar Year (Jan - Dec), 2014","May, 2014",2014-05-28,329131.144191,101.873270683331,323079.0
India,"Calendar Year (Jan - Dec), 2014","May, 2014",2014-05-27,329529.643531,101.996614924214,323079.0
India,"Calendar Year (Jan - Dec), 2014","May, 2014",2014-05-26,327102.877202,101.245477793976,323079.0
India,"Calendar Year (Jan - Dec), 2014","May, 2014",2014-05-25,330525.780731,102.304941123069,323079.0
India,"Calendar Year (Jan - Dec), 2014","May, 2014",2014-05-24,330525.780731,102.304941123069,323079.0
India,"Calendar Year (Jan - Dec), 2014","May, 2014",2014-05-23,323172.885642,100.029059654759,323079.0
India,"Calendar Year (Jan - Dec), 2014","May, 2014",2014-05-22,325262.129593,100.675726244355,323079.0
India,"Calendar Year (Jan - Dec), 2014","May, 2014",2014-05-21,326207.207266,100.968248405498,323079.0
India,"Calendar Year (Jan - Dec), 2014","May, 2014",2014-05-20,325326.269518,100.695578950659,323079.0
India,"Calendar Year (Jan - Dec), 2014","May, 2014",2014-05-19,326414.972296,101.032556215662,323079.0
India,"Calendar Year (Jan - Dec), 2014","May, 2014",2014-05-18,330080.466636,102.167106694028,323079.0
India,"Calendar Year (Jan - Dec), 2014","May, 2014",2014-05-17,330080.466636,102.167106694028,323079.0
India,"Calendar Year (Jan - Dec), 2014","May, 2014",2014-05-16,323790.327883,100.583178648579,321913.0
India,"Calendar Year (Jan - Dec), 2014","May, 2014",2014-05-15,326347.0,101.377390785709,321913.0
India,"Calendar Year (Jan - Dec), 2014","May, 2014",2014-05-14,341641.689864,106.128578176091,321913.0
India,"Calendar Year (Jan - Dec), 2014","May, 2014",2014-05-13,340661.925108,105.824221174044,321913.0
India,"Calendar Year (Jan - Dec), 2014","May, 2014",2014-05-12,320746.254768,99.6375588335979,321913.0
India,"Calendar Year (Jan - Dec), 2014","May, 2014",2014-05-11,328514.268,102.050637283987,321913.0
India,"Calendar Year (Jan - Dec), 2014","May, 2014",2014-05-10,328514.268,102.050637283987,321913.0
India,"Calendar Year (Jan - Dec), 2014","May, 2014",2014-05-09,323308.688544,100.433560789406,321913.0
India,"Calendar Year (Jan - Dec), 2014","May, 2014",2014-05-08,323970.299555,100.63908557747,321913.0
India,"Calendar Year (Jan - Dec), 2014","May, 2014",2014-05-07,322880.942786,100.300684590557,321913.0
India,"Calendar Year (Jan - Dec), 2014","May, 2014",2014-05-06,324545.521444,100.817774194891,321913.0
India,"Calendar Year (Jan - Dec), 2014","May, 2014",2014-05-05,331659.315815,103.027624176408,321913.0
India,"Calendar Year (Jan - Dec), 2014","May, 2014",2014-05-04,330076.929581,102.536067068121,321913.0
India,"Calendar Year (Jan - Dec), 2014","May, 2014",2014-05-03,330076.929581,102.536067068121,321913.0
India,"Calendar Year (Jan - Dec), 2014","May, 2014",2014-05-02,330872.717235,101.303899169968,326614.0
India,"Calendar Year (Jan - Dec), 2014","May, 2014",2014-05-01,361187.647103,110.58547615932,326614.0
India,"Calendar Year (Jan - Dec), 2014","April, 2014",2014-04-30,351589.382374,107.646758061198,326614.0
India,"Calendar Year (Jan - Dec), 2014","April, 2014",2014-04-29,324741.22385,99.4266087338571,326614.0
India,"Calendar Year (Jan - Dec), 2014","April, 2014",2014-04-28,326359.064995,99.9219460877366,326614.0
India,"Calendar Year (Jan - Dec), 2014","April, 2014",2014-04-27,333783.91425,102.195225633316,326614.0
India,"Calendar Year (Jan - Dec), 2014","April, 2014",2014-04-26,333783.91425,102.195225633316,326614.0
India,"Calendar Year (Jan - Dec), 2014","April, 2014",2014-04-25,332126.433982,101.687751897347,326614.0
India,"Calendar Year (Jan - Dec), 2014","April, 2014",2014-04-24,343625.246647,105.208364199636,326614.0
India,"Calendar Year (Jan - Dec), 2014","April, 2014",2014-04-23,341952.779465,104.69630189306,326614.0
India,"Calendar Year (Jan - Dec), 2014","April, 2014",2014-04-22,327869.837715,100.384502107993,326614.0
India,"Calendar Year (Jan - Dec), 2014","April, 2014",2014-04-21,325352.457239,99.6137511677393,326614.0
India,"Calendar Year (Jan - Dec), 2014","April, 2014",2014-04-20,331232.545816,101.414068538397,326614.0
India,"Calendar Year (Jan - Dec), 2014","April, 2014",2014-04-19,331232.545816,101.414068538397,326614.0
India,"Calendar Year (Jan - Dec), 2014","April, 2014",2014-04-18,326637.018837,102.507482837435,318647.0
India,"Calendar Year (Jan - Dec), 2014","April, 2014",2014-04-17,326033.053494,102.317942266521,318647.0
India,"Calendar Year (Jan - Dec), 2014","April, 2014",2014-04-16,319966.520446,100.414101010209,318647.0
India,"Calendar Year (Jan - Dec), 2014","April, 2014",2014-04-15,318763.614981,100.036596917906,318647.0
India,"Calendar Year (Jan - Dec), 2014","April, 2014",2014-04-14,324258.060714,101.760901785989,318647.0
India,"Calendar Year (Jan - Dec), 2014","April, 2014",2014-04-13,324258.060714,101.760901785989,318647.0
India,"Calendar Year (Jan - Dec), 2014","April, 2014",2014-04-12,324258.060714,101.760901785989,318647.0
India,"Calendar Year (Jan - Dec), 2014","April, 2014",2014-04-11,324992.455521,101.991374631175,318647.0
India,"Calendar Year (Jan - Dec), 2014","April, 2014",2014-04-10,319246.74345,100.188215627324,318647.0
India,"Calendar Year (Jan - Dec), 2014","April, 2014",2014-04-09,322471.082259,101.200099878235,318647.0
India,"Calendar Year (Jan - Dec), 2014","April, 2014",2014-04-08,350894.721231,110.120202365313,318647.0
India,"Calendar Year (Jan - Dec), 2014","April, 2014",2014-04-07,350370.177998,109.955586588921,318647.0
India,"Calendar Year (Jan - Dec), 2014","April, 2014",2014-04-06,337926.338331,106.050374970108,318647.0
India,"Calendar Year (Jan - Dec), 2014","April, 2014",2014-04-05,337926.338331,106.050374970108,318647.0
India,"Calendar Year (Jan - Dec), 2014","April, 2014",2014-04-04,326610.0,102.963985775895,317208.0
India,"Calendar Year (Jan - Dec), 2014","April, 2014",2014-04-03,324349.133233,102.251246258922,317208.0
India,"Calendar Year (Jan - Dec), 2014","April, 2014",2014-04-02,334566.562387,105.47229653319,317208.0
India,"Calendar Year (Jan - Dec), 2014","April, 2014",2014-04-01,407276.203535,128.394051705821,317208.0
India,"Calendar Year (Jan - Dec), 2014","March, 2014",2014-03-31,407093.301745,128.336391813889,317208.0
India,"Calendar Year (Jan - Dec), 2014","March, 2014",2014-03-30,386706.400048,121.909409613881,317208.0
India,"Calendar Year (Jan - Dec), 2014","March, 2014",2014-03-29,403871.942727,127.320856575811,317208.0
India,"Calendar Year (Jan - Dec), 2014","March, 2014",2014-03-28,380499.826969,119.952783967933,317208.0
India,"Calendar Year (Jan - Dec), 2014","March, 2014",2014-03-27,321008.106642,101.197985751305,317208.0
India,"Calendar Year (Jan - Dec), 2014","March, 2014",2014-03-26,316794.408449,99.869615031462,317208.0
India,"Calendar Year (Jan - Dec), 2014","March, 2014",2014-03-25,326517.872643,102.934942574904,317208.0
India,"Calendar Year (Jan - Dec), 2014","March, 2014",2014-03-24,320564.428757,101.058116049091,317208.0
India,"Calendar Year (Jan - Dec), 2014","March, 2014",2014-03-23,324679.437367,102.355374822514,317208.0
India,"Calendar Year (Jan - Dec), 2014","March, 2014",2014-03-22,324679.437367,102.355374822514,317208.0
India,"Calendar Year (Jan - Dec), 2014","March, 2014",2014-03-21,316357.682499,100.841740326154,313717.0
India,"Calendar Year (Jan - Dec), 2014","March, 2014",2014-03-20,312635.345187,99.6552131975634,313717.0
India,"Calendar Year (Jan - Dec), 2014","March, 2014",2014-03-19,310576.930202,98.9990756643727,313717.0
India,"Calendar Year (Jan - Dec), 2014","March, 2014",2014-03-18,310749.344976,99.0540343609049,313717.0
India,"Calendar Year (Jan - Dec), 2014","March, 2014",2014-03-17,339798.130001,108.313585174218,313717.0
India,"Calendar Year (Jan - Dec), 2014","March, 2014",2014-03-16,342341.115998,109.124183897589,313717.0
India,"Calendar Year (Jan - Dec), 2014","March, 2014",2014-03-15,342341.115998,109.124183897589,313717.0
India,"Calendar Year (Jan - Dec), 2014","March, 2014",2014-03-14,369002.166659,117.622623784812,313717.0
India,"Calendar Year (Jan - Dec), 2014","March, 2014",2014-03-13,316264.380402,100.811999477873,313717.0
India,"Calendar Year (Jan - Dec), 2014","March, 2014",2014-03-12,315778.82148,100.657223382858,313717.0
India,"Calendar Year (Jan - Dec), 2014","March, 2014",2014-03-11,314959.448101,100.396041050055,313717.0
India,"Calendar Year (Jan - Dec), 2014","March, 2014",2014-03-10,322016.495263,102.645535709891,313717.0
India,"Calendar Year (Jan - Dec), 2014","March, 2014",2014-03-09,326663.266508,104.126734129167,313717.0
India,"Calendar Year (Jan - Dec), 2014","March, 2014",2014-03-08,326663.266508,104.126734129167,313717.0
India,"Calendar Year (Jan - Dec), 2014","March, 2014",2014-03-07,321689.910931,102.717914710165,313178.0
India,"Calendar Year (Jan - Dec), 2014","March, 2014",2014-03-06,313331.709009,100.049080398048,313178.0
India,"Calendar Year (Jan - Dec), 2014","March, 2014",2014-03-05,309995.064612,98.9836657147054,313178.0
India,"Calendar Year (Jan - Dec), 2014","March, 2014",2014-03-04,311452.314148,99.4489760289676,313178.0
India,"Calendar Year (Jan - Dec), 2014","March, 2014",2014-03-03,319238.920836,101.935295849645,313178.0
India,"Calendar Year (Jan - Dec), 2014","March, 2014",2014-03-02,329845.174228,105.321949251863,313178.0
India,"Calendar Year (Jan - Dec), 2014","March, 2014",2014-03-01,329845.174228,105.321949251863,313178.0
India,"Calendar Year (Jan - Dec), 2014","February, 2014",2014-02-28,330267.320725,105.45674368091,313178.0
India,"Calendar Year (Jan - Dec), 2014","February, 2014",2014-02-27,337652.651929,107.81493333791,313178.0
India,"Calendar Year (Jan - Dec), 2014","February, 2014",2014-02-26,336367.0,107.404415380391,313178.0
India,"Calendar Year (Jan - Dec), 2014","February, 2014",2014-02-25,315471.833554,100.732437640575,313178.0
India,"Calendar Year (Jan - Dec), 2014","February, 2014",2014-02-24,315144.478073,100.627910668374,313178.0
India,"Calendar Year (Jan - Dec), 2014","February, 2014",2014-02-23,320593.923967,102.367958147443,313178.0
India,"Calendar Year (Jan - Dec), 2014","February, 2014",2014-02-22,320593.923967,102.367958147443,313178.0
India,"Calendar Year (Jan - Dec), 2014","February, 2014",2014-02-21,312017.924735,100.367117727337,310876.641474
India,"Calendar Year (Jan - Dec), 2014","February, 2014",2014-02-20,309207.936362,99.4632259586671,310876.641474
India,"Calendar Year (Jan - Dec), 2014","February, 2014",2014-02-19,335608.919409,107.955656564525,310876.641474
India,"Calendar Year (Jan - Dec), 2014","February, 2014",2014-02-18,331892.0,106.760031382981,310876.641474
India,"Calendar Year (Jan - Dec), 2014","February, 2014",2014-02-17,313195.408661,100.745880158768,310876.641474
India,"Calendar Year (Jan - Dec), 2014","February, 2014",2014-02-16,321491.828761,103.41459790503,310876.641474
India,"Calendar Year (Jan - Dec), 2014","February, 2014",2014-02-15,321491.828761,103.41459790503,310876.641474
India,"Calendar Year (Jan - Dec), 2014","February, 2014",2014-02-14,315327.152742,101.431600408091,310876.641474
India,"Calendar Year (Jan - Dec), 2014","February, 2014",2014-02-13,313837.420732,100.952396823371,310876.641474
India,"Calendar Year (Jan - Dec), 2014","February, 2014",2014-02-12,313376.209634,100.804038588473,310876.641474
India,"Calendar Year (Jan - Dec), 2014","February, 2014",2014-02-11,309861.130742,99.6733396477828,310876.641474
India,"Calendar Year (Jan - Dec), 2014","February, 2014",2014-02-10,316254.35272,101.729853751798,310876.641474
India,"Calendar Year (Jan - Dec), 2014","February, 2014",2014-02-09,317283.476538,102.060893038995,310876.641474
India,"Calendar Year (Jan - Dec), 2014","February, 2014",2014-02-08,317283.476538,102.060893038995,310876.641474
India,"Calendar Year (Jan - Dec), 2014","February, 2014",2014-02-07,315202.458632,101.339377267183,311036.506373
India,"Calendar Year (Jan - Dec), 2014","February, 2014",2014-02-06,314777.0,101.202589905159,311036.506373
India,"Calendar Year (Jan - Dec), 2014","February, 2014",2014-02-05,308831.669,99.2911322858173,311036.506373
India,"Calendar Year (Jan - Dec), 2014","February, 2014",2014-02-04,310505.469961,99.8292687832073,311036.506373
India,"Calendar Year (Jan - Dec), 2014","February, 2014",2014-02-03,318151.423026,102.287486036918,311036.506373
India,"Calendar Year (Jan - Dec), 2014","February, 2014",2014-02-02,323218.503713,103.916581202012,311036.506373
