Country,Year,Month,Calendar Day,"Repo Under Liquidity Adjustment Facility (UOM:INR(IndianRupees)), Scaling Factor:10000000","Reverse Repo Under Liquidity Adjustment Facility (UOM:INR(IndianRupees)), Scaling Factor:10000000","Variable Rate Repo Under Liquidity Adjustment Facility (UOM:INR(IndianRupees)), Scaling Factor:10000000","Variable Rate Reverse Repo Under Liquidity Adjustment Facility (UOM:INR(IndianRupees)), Scaling Factor:10000000","Marginal Standing Facility (Msf) (UOM:INR(IndianRupees)), Scaling Factor:10000000","Standing Liquidity Facilities (UOM:INR(IndianRupees)), Scaling Factor:10000000","Standing Liquidity Facility (UOM:INR(IndianRupees)), Scaling Factor:10000000","Market Stabilisation Scheme (UOM:INR(IndianRupees)), Scaling Factor:10000000","Sale Under Open Market Operations (Omo) (UOM:INR(IndianRupees)), Scaling Factor:10000000","Purchase Under Open Market Operations (Omo) (UOM:INR(IndianRupees)), Scaling Factor:10000000","Long Term Repo Operations (UOM:INR(IndianRupees)), Scaling Factor:10000000","Targeted Long Term Repo Operations (UOM:INR(IndianRupees)), Scaling Factor:10000000","Special Liquidity Facility For Mutual Funds  (UOM:INR(IndianRupees)), Scaling Factor:10000000","Special Liquidity Scheme For Non Banking Financial Companies (Nbfcs) Or Housing Finance Companies (Hfcs) (UOM:INR(IndianRupees)), Scaling Factor:10000000","Special Long-Term Repo Operations For Small Finance Banks (UOM:INR(IndianRupees)), Scaling Factor:10000000","Special Reverse Repo (UOM:INR(IndianRupees)), Scaling Factor:10000000","Net Injection (+) / Absorption (-) (UOM:INR(IndianRupees)), Scaling Factor:10000000"
India,"Financial Year (Apr - Mar), 2022","April, 2022",2022-04-11,,,,,292,235650,0,,,,,,,,,,-235358
India,"Financial Year (Apr - Mar), 2022","April, 2022",2022-04-10,,,,,80,8041,0,,,,,,,,,,-7961
India,"Financial Year (Apr - Mar), 2022","April, 2022",2022-04-09,,,,,542,10967,0,,,,,,,,,,-10425
India,"Financial Year (Apr - Mar), 2022","April, 2022",2022-04-08,,,,539647,33,234996,-2800,,,,,,,,,,-777410
India,"Financial Year (Apr - Mar), 2022","April, 2022",2022-04-07,,119389,,,2748,,0,,,,,,,,,,-116641
India,"Financial Year (Apr - Mar), 2022","April, 2022",2022-04-06,,138548,,,52,,0,,,,,,,,,,-138496
India,"Financial Year (Apr - Mar), 2022","April, 2022",2022-04-05,,149133,,499580,1,,0,,,,,,,,,,-648712
India,"Financial Year (Apr - Mar), 2022","April, 2022",2022-04-04,,657311,,,7,,0,,,,,,,,,,-657304
India,"Financial Year (Apr - Mar), 2022","April, 2022",2022-04-03,,5388,,,111,,0,,,,,,,,,,-5277
India,"Financial Year (Apr - Mar), 2022","April, 2022",2022-04-02,,107527,,,1258,,0,,,,,,,,,,-106269
India,"Financial Year (Apr - Mar), 2022","April, 2022",2022-04-01,,81513,,,568,,0,,,,,,,,,,-80945
India,"Financial Year (Apr - Mar), 2021","March, 2022",2022-03-31,,399200,,,52,,200,,,,,,,,,,-398948
India,"Financial Year (Apr - Mar), 2021","March, 2022",2022-03-30,,353471,,,5,,1920,,,,,,,,,,-351546
India,"Financial Year (Apr - Mar), 2021","March, 2022",2022-03-29,,251541,,218762,,,2300,,,,,,,,,,-468003
India,"Financial Year (Apr - Mar), 2021","March, 2022",2022-03-28,,430596,,,344,,0,,,,,,,,,,-430252
India,"Financial Year (Apr - Mar), 2021","March, 2022",2022-03-27,,5052,,,26,,0,,,,,,,,,,-5026
India,"Financial Year (Apr - Mar), 2021","March, 2022",2022-03-26,,32222,,,128,,0,,,,,,,,,,-32094
India,"Financial Year (Apr - Mar), 2021","March, 2022",2022-03-25,,340351,,231258,11,,3200,,,,,,,,,,-568398
India,"Financial Year (Apr - Mar), 2021","March, 2022",2022-03-24,,138413,,,2608,,2000,,,,,,,,,,-133805
India,"Financial Year (Apr - Mar), 2021","March, 2022",2022-03-23,,115888,,,227,,0,,,,,,,,,,-115661
India,"Financial Year (Apr - Mar), 2021","March, 2022",2022-03-22,,115964,,114612,248,,0,,,,,,,,,,-230328
India,"Financial Year (Apr - Mar), 2021","March, 2022",2022-03-21,,164783,,,491,,0,,,,,,,,,,-164292
India,"Financial Year (Apr - Mar), 2021","March, 2022",2022-03-20,,8453,,,42,,0,,,,,,,,,,-8411
India,"Financial Year (Apr - Mar), 2021","March, 2022",2022-03-19,,73795,,,1857,,0,,,,,,,,,,-71938
India,"Financial Year (Apr - Mar), 2021","March, 2022",2022-03-18,,12087,,,1320,,0,,,,,,,,,,-10767
India,"Financial Year (Apr - Mar), 2021","March, 2022",2022-03-17,,89155,,57120,1559,,2800,,,,,,,,,,-141916
India,"Financial Year (Apr - Mar), 2021","March, 2022",2022-03-16,,249620,,,609,,0,,,,,,,,,,-249011
India,"Financial Year (Apr - Mar), 2021","March, 2022",2022-03-15,,377532,,,870,,0,,,,,,,,,,-376662
India,"Financial Year (Apr - Mar), 2021","March, 2022",2022-03-14,,394312,,,1547,,0,,,,,,,,,,-392765
India,"Financial Year (Apr - Mar), 2021","March, 2022",2022-03-13,,6181,,,6,,0,,,,,,,,,,-6175
India,"Financial Year (Apr - Mar), 2021","March, 2022",2022-03-12,,18112,,,328,,0,,,,,,,,,,-17784
India,"Financial Year (Apr - Mar), 2021","March, 2022",2022-03-11,,378843,,353944,897,,-7000,,10,10,,,,,,,-738890
India,"Financial Year (Apr - Mar), 2021","March, 2022",2022-03-10,,59695,,,5437,,7000,,,,,,,,,,-47258
India,"Financial Year (Apr - Mar), 2021","March, 2022",2022-03-09,,85565,,,804,,0,,,,,,,,,,-84761
India,"Financial Year (Apr - Mar), 2021","March, 2022",2022-03-08,,66700,,,952,,0,,,,,,,,,,-65748
India,"Financial Year (Apr - Mar), 2021","March, 2022",2022-03-07,,132145,,,1156,,0,,,,,,,,,,-130989
India,"Financial Year (Apr - Mar), 2021","March, 2022",2022-03-06,,11191,,,66,,0,,,,,,,,,,-11125
India,"Financial Year (Apr - Mar), 2021","March, 2022",2022-03-05,,39782,,,414,,0,,,,,,,,,,-39368
India,"Financial Year (Apr - Mar), 2021","March, 2022",2022-03-04,,82076,,225096,1243,,0,,,,,,,,,,-305929
India,"Financial Year (Apr - Mar), 2021","March, 2022",2022-03-03,,222710,,,1114,,0,,,,,,,,,,-221596
India,"Financial Year (Apr - Mar), 2021","March, 2022",2022-03-02,,225644,,,1090,,0,,,,,,,,,,-224554
India,"Financial Year (Apr - Mar), 2021","March, 2022",2022-03-01,,39102,,,1203,,0,,,,,,,,,,-37899
India,"Financial Year (Apr - Mar), 2021","February, 2022",2022-02-28,,157919,,148465,1176,,0,,,,,,,,,,-305208
India,"Financial Year (Apr - Mar), 2021","February, 2022",2022-02-27,,3170,,,88,,0,,,,,,,,,,-3082
India,"Financial Year (Apr - Mar), 2021","February, 2022",2022-02-26,,16298,,,161,,0,,,,,,,,,,-16137
India,"Financial Year (Apr - Mar), 2021","February, 2022",2022-02-25,,287236,,497700,1858,,0,,,,,,,,,,-783078
India,"Financial Year (Apr - Mar), 2021","February, 2022",2022-02-24,,120278,,,1007,,0,,,,,,,,,,-119271
India,"Financial Year (Apr - Mar), 2021","February, 2022",2022-02-23,,106808,,,1137,,0,,,,,,,,,,-105671
India,"Financial Year (Apr - Mar), 2021","February, 2022",2022-02-22,,108463,,45060,1532,,0,,,,,,,,,,-151991
India,"Financial Year (Apr - Mar), 2021","February, 2022",2022-02-21,,90533,,,766,,0,,,,,,,,,,-89767
India,"Financial Year (Apr - Mar), 2021","February, 2022",2022-02-20,,3027,,,2,,0,,,,,,,,,,-3025
India,"Financial Year (Apr - Mar), 2021","February, 2022",2022-02-19,,29075,,,696,,0,,,,,,,,,,-28379
India,"Financial Year (Apr - Mar), 2021","February, 2022",2022-02-18,,71409,,167479,750,,0,,,,,,,,,,-238138
India,"Financial Year (Apr - Mar), 2021","February, 2022",2022-02-17,,169962,,,855,,0,,,,,,,,,,-169107
India,"Financial Year (Apr - Mar), 2021","February, 2022",2022-02-16,,163961,,,980,,0,,,,,,,,,,-162981
India,"Financial Year (Apr - Mar), 2021","February, 2022",2022-02-15,,130020,,,1341,,0,,,,,,,,,,-128679
India,"Financial Year (Apr - Mar), 2021","February, 2022",2022-02-14,,95013,,140395,1063,,0,,,,,,,,,,-234345
India,"Financial Year (Apr - Mar), 2021","February, 2022",2022-02-13,,3908,,,58,,0,,,,,,,,,,-3850
India,"Financial Year (Apr - Mar), 2021","February, 2022",2022-02-12,,9483,,,200,,0,,,,,,,,,,-9283
India,"Financial Year (Apr - Mar), 2021","February, 2022",2022-02-11,,233827,,491278,894,,0,,,,,,,,,,-724211
India,"Financial Year (Apr - Mar), 2021","February, 2022",2022-02-10,,99518,,,441,,0,,,,,,,,,,-99077
India,"Financial Year (Apr - Mar), 2021","February, 2022",2022-02-09,,70179,,67499,305,,0,,,,,,,,,,-137373
India,"Financial Year (Apr - Mar), 2021","February, 2022",2022-02-08,,83428,,,310,,0,,,,,,,,,,-83118
India,"Financial Year (Apr - Mar), 2021","February, 2022",2022-02-07,,10860,,,8505,,0,,,,,,,,,,-2355
India,"Financial Year (Apr - Mar), 2021","February, 2022",2022-02-06,,1083,,,151,,0,,,,,,,,,,-932
India,"Financial Year (Apr - Mar), 2021","February, 2022",2022-02-05,,35377,,,1013,,0,,,,,,,,,,-34364
India,"Financial Year (Apr - Mar), 2021","February, 2022",2022-02-04,,130516,,252033,528,,0,,,,,,,,,,-382021
India,"Financial Year (Apr - Mar), 2021","February, 2022",2022-02-03,,123421,,,3,,0,,,,,,,,,,-123418
India,"Financial Year (Apr - Mar), 2021","February, 2022",2022-02-02,,127546,,121212,92,,0,,,,,,,,,,-248666
India,"Financial Year (Apr - Mar), 2021","February, 2022",2022-02-01,,198460,,198467,93,,-503.94,,,,,,,,,,-397337.94
India,"Financial Year (Apr - Mar), 2021","January, 2022",2022-01-31,,353403,,,160,,-230,,,,,,,,,,-353473
India,"Financial Year (Apr - Mar), 2021","January, 2022",2022-01-30,,5173,,,21,,0,,,,,,,,,,-5152
India,"Financial Year (Apr - Mar), 2021","January, 2022",2022-01-29,,37021,,,244,,0,,,,,,,,,,-36777
India,"Financial Year (Apr - Mar), 2021","January, 2022",2022-01-28,,270488,,327902,38,,-698.59,,,,,,,,,,-599050.59
India,"Financial Year (Apr - Mar), 2021","January, 2022",2022-01-27,,79468,,,32,,0,,,,,,,,,,-79436
India,"Financial Year (Apr - Mar), 2021","January, 2022",2022-01-26,,5725,,,61,,0,,,,,,,,,,-5664
India,"Financial Year (Apr - Mar), 2021","January, 2022",2022-01-25,,76606,,120255,360,,0,,,,,,,,,,-196501
India,"Financial Year (Apr - Mar), 2021","January, 2022",2022-01-24,,56394,75009,,525,,50,,,,,,,,,,19190
India,"Financial Year (Apr - Mar), 2021","January, 2022",2022-01-23,,2416,,,21,,0,,,,,,,,,,-2395
India,"Financial Year (Apr - Mar), 2021","January, 2022",2022-01-22,,3317,,,86,,0,,,,,,,,,,-3231
India,"Financial Year (Apr - Mar), 2021","January, 2022",2022-01-21,,43201,75005,,590,,1382.53,,,,,,,,,,33776.53
India,"Financial Year (Apr - Mar), 2021","January, 2022",2022-01-20,,46079,50003,,1654,,0,,,,,,,,,,5578
India,"Financial Year (Apr - Mar), 2021","January, 2022",2022-01-19,,40925,,,4350,,0,,105,,,,,,,,-36680
India,"Financial Year (Apr - Mar), 2021","January, 2022",2022-01-18,,64376,,200029,192,,0,,335,,,,,,,,-264548
India,"Financial Year (Apr - Mar), 2021","January, 2022",2022-01-17,,76070,,,4,,-3000,,75,260,,,,,,,-78881
India,"Financial Year (Apr - Mar), 2021","January, 2022",2022-01-16,,2653,,,8,,0,,,,,,,,,,-2645
India,"Financial Year (Apr - Mar), 2021","January, 2022",2022-01-15,,26114,,,44,,0,,,,,,,,,,-26070
India,"Financial Year (Apr - Mar), 2021","January, 2022",2022-01-14,,78411,,431426,484,,3000,,865,,,,,,,,-507218
India,"Financial Year (Apr - Mar), 2021","January, 2022",2022-01-13,,287209,,,12,,0,,325,,,,,,,,-287522
India,"Financial Year (Apr - Mar), 2021","January, 2022",2022-01-12,,108934,,,230,,0,,520,,,,,,,,-109224
India,"Financial Year (Apr - Mar), 2021","January, 2022",2022-01-11,,109173,,175042,15,,0,,520,,,,,,,,-284720
India,"Financial Year (Apr - Mar), 2021","January, 2022",2022-01-10,,75259,,183592,345,,0,,,70,,,,,,,-258436
India,"Financial Year (Apr - Mar), 2021","January, 2022",2022-01-09,,2611,,,45,,0,,,,,,,,,,-2566
India,"Financial Year (Apr - Mar), 2021","January, 2022",2022-01-08,,3724,,,207,,0,,,,,,,,,,-3517
India,"Financial Year (Apr - Mar), 2021","January, 2022",2022-01-07,,93317,,,10,,0,,20,160,,,,,,,-93167
India,"Financial Year (Apr - Mar), 2021","January, 2022",2022-01-06,,138377,,198755,170,,0,,1445,,,,,,,,-338407
India,"Financial Year (Apr - Mar), 2021","January, 2022",2022-01-05,,173550,,,22,,0,,260,,,,,,,,-173788
India,"Financial Year (Apr - Mar), 2021","January, 2022",2022-01-04,,186727,,200021,30,,0,,1685,,,,,,,,-388403
India,"Financial Year (Apr - Mar), 2021","January, 2022",2022-01-03,,262625,,200014,1575,,0,,2225,,,,,,,,-463289
India,"Financial Year (Apr - Mar), 2021","January, 2022",2022-01-02,,5285,,,69,,0,,,,,,,,,,-5216
India,"Financial Year (Apr - Mar), 2021","January, 2022",2022-01-01,,67494,,,1005,,0,,,,,,,,,,-66489
India,"Financial Year (Apr - Mar), 2021","December, 2021",2021-12-31,,208070,,267022,8176,,0,,1415,,,,,,,,-468331
India,"Financial Year (Apr - Mar), 2021","December, 2021",2021-12-30,,184315,,142729,3913,,0,,1995,,,,,,,,-325126
India,"Financial Year (Apr - Mar), 2021","December, 2021",2021-12-29,,162196,,,15,,0,,540,,,,,,,,-162721
India,"Financial Year (Apr - Mar), 2021","December, 2021",2021-12-28,,135747,,174412,,,0,,340,,,,,,,,-310499
India,"Financial Year (Apr - Mar), 2021","December, 2021",2021-12-27,,95412,,129567,501,,0,,230,,,2275,,,255,,-222178
India,"Financial Year (Apr - Mar), 2021","December, 2021",2021-12-26,,1981,,,199,,0,,,,,,,,,,-1782
India,"Financial Year (Apr - Mar), 2021","December, 2021",2021-12-25,,3829,,,55,,0,,,,,,,,,,-3774
India,"Financial Year (Apr - Mar), 2021","December, 2021",2021-12-24,,93955,,,6508,,0,,570,,,,,,,,-88017
India,"Financial Year (Apr - Mar), 2021","December, 2021",2021-12-23,,93518,,133332,272,,0,,765,,,,,,,,-227343
India,"Financial Year (Apr - Mar), 2021","December, 2021",2021-12-22,,113494,,,570,,0,,255,,,-1153,,,,,-114332
India,"Financial Year (Apr - Mar), 2021","December, 2021",2021-12-21,,116282,,155438,304,,4399.43,,225,,,-1281,,,,,-268522.57
India,"Financial Year (Apr - Mar), 2021","December, 2021",2021-12-20,,97266,,81160,104,,0,,330,,,,,,100,,-178552
India,"Financial Year (Apr - Mar), 2021","December, 2021",2021-12-19,,2807,,,368,,0,,,,,,,,,,-2439
India,"Financial Year (Apr - Mar), 2021","December, 2021",2021-12-18,,49249,,,116,,0,,,,,,,,,,-49133
India,"Financial Year (Apr - Mar), 2021","December, 2021",2021-12-17,,167019,,312876,122,,-1000,,705,,,,,,,,-481478
India,"Financial Year (Apr - Mar), 2021","December, 2021",2021-12-16,,87551,,,263,,1000,,155,,,,,,,,-86443
India,"Financial Year (Apr - Mar), 2021","December, 2021",2021-12-15,,168446,,,1259,,0,,815,,,,,,,,-168002
India,"Financial Year (Apr - Mar), 2021","December, 2021",2021-12-14,,210008,,200010,,,0,,200,,,,,,,,-410218
India,"Financial Year (Apr - Mar), 2021","December, 2021",2021-12-13,,211943,,,56,,0,,160,,,,,,150,,-211897
India,"Financial Year (Apr - Mar), 2021","December, 2021",2021-12-12,,2455,,,13,,0,,,,,,,,,,-2442
India,"Financial Year (Apr - Mar), 2021","December, 2021",2021-12-11,,3489,,,207,,0,,,,,,,,,,-3282
India,"Financial Year (Apr - Mar), 2021","December, 2021",2021-12-10,,205465,,,,,0,,370,,,,,,,,-205835
India,"Financial Year (Apr - Mar), 2021","December, 2021",2021-12-09,,219375,,,255,,0,,485,,,,,,,,-219605
India,"Financial Year (Apr - Mar), 2021","December, 2021",2021-12-08,,212608,,,8,,0,,150,,,,,,,,-212750
India,"Financial Year (Apr - Mar), 2021","December, 2021",2021-12-07,,229680,,200012,10,,0,,365,,,,,,,,-430047
India,"Financial Year (Apr - Mar), 2021","December, 2021",2021-12-06,,220915,,,1,,0,,10,,,,,,,,-220924
India,"Financial Year (Apr - Mar), 2021","December, 2021",2021-12-05,,4998,,,8,,0,,,,,,,,,,-4990
India,"Financial Year (Apr - Mar), 2021","December, 2021",2021-12-04,,34814,,,129,,0,,,,,,,,,,-34685
India,"Financial Year (Apr - Mar), 2021","December, 2021",2021-12-03,,227557,,469737,,,0,,115,,,,,,,,-697409
India,"Financial Year (Apr - Mar), 2021","December, 2021",2021-12-02,,268334,,,100,,0,,100,,,,,,,,-268334
India,"Financial Year (Apr - Mar), 2021","December, 2021",2021-12-01,,242239,,,2,,0,,835,,,,,,,,-243072
India,"Financial Year (Apr - Mar), 2021","November, 2021",2021-11-30,,186256,,250016,646,,0,,295,,,,,,,,-435921
India,"Financial Year (Apr - Mar), 2021","November, 2021",2021-11-29,,182093,,,73,,0,,685,,,,,,305,,-182400
India,"Financial Year (Apr - Mar), 2021","November, 2021",2021-11-28,,2458,,,14,,0,,,,,,,,,,-2444
India,"Financial Year (Apr - Mar), 2021","November, 2021",2021-11-27,,3450,,,159,,0,,,,,,,,,,-3291
India,"Financial Year (Apr - Mar), 2021","November, 2021",2021-11-26,,196144,,,65,,0,,530,,,,,,,,-196609
India,"Financial Year (Apr - Mar), 2021","November, 2021",2021-11-25,,191837,,,,,0,,135,,,,,,,,-191972
India,"Financial Year (Apr - Mar), 2021","November, 2021",2021-11-24,,177454,,,,,0,,720,,,,,,,,-178174
India,"Financial Year (Apr - Mar), 2021","November, 2021",2021-11-23,,156814,,148073,,,0,,,,,,,,,,-304887
India,"Financial Year (Apr - Mar), 2021","November, 2021",2021-11-22,,113246,,,40,,-4194,,445,,,,,,100,,-117745
India,"Financial Year (Apr - Mar), 2021","November, 2021",2021-11-21,,1898,,,25,,0,,,,,,,,,,-1873
India,"Financial Year (Apr - Mar), 2021","November, 2021",2021-11-20,,15620,,,68,,0,,,,,,,,,,-15552
India,"Financial Year (Apr - Mar), 2021","November, 2021",2021-11-19,,46619,,,7201,,0,,,,,,,,,,-39418
India,"Financial Year (Apr - Mar), 2021","November, 2021",2021-11-18,,97803,,445742,1215,,2500,,625,,,,,,,,-540455
India,"Financial Year (Apr - Mar), 2021","November, 2021",2021-11-17,,237185,,,9,,0,,290,,,,,,,,-237466
India,"Financial Year (Apr - Mar), 2021","November, 2021",2021-11-16,,251559,,200010,100,,0,,255,,,,,,,,-451724
India,"Financial Year (Apr - Mar), 2021","November, 2021",2021-11-15,,250255,,,,,0,,10,,,250,,,105,,-249910
India,"Financial Year (Apr - Mar), 2021","November, 2021",2021-11-14,,4582,,,10,,0,,,,,,,,,,-4572
India,"Financial Year (Apr - Mar), 2021","November, 2021",2021-11-13,,3750,,,62,,0,,,,,,,,,,-3688
India,"Financial Year (Apr - Mar), 2021","November, 2021",2021-11-12,,243661,,,125,,0,,,,,,,,,,-243536
India,"Financial Year (Apr - Mar), 2021","November, 2021",2021-11-11,,246428,,,12,,0,,50,,,,,,,,-246466
India,"Financial Year (Apr - Mar), 2021","November, 2021",2021-11-10,,251799,,,95,,0,,205,,,,,,,,-251909
India,"Financial Year (Apr - Mar), 2021","November, 2021",2021-11-09,,218794,,200015,4100,,0,,,,,,,,,,-414709
India,"Financial Year (Apr - Mar), 2021","November, 2021",2021-11-08,,256290,,,335,,0,,,,,,,,,,-255955
India,"Financial Year (Apr - Mar), 2021","November, 2021",2021-11-07,,1328,,,185,,0,,,,,,,,,,-1143
India,"Financial Year (Apr - Mar), 2021","November, 2021",2021-11-06,,8321,,,11442,,0,,,,,,,,,,3121
India,"Financial Year (Apr - Mar), 2021","November, 2021",2021-11-05,,35361,,,1475,,0,,,,,,,,,,-33886
India,"Financial Year (Apr - Mar), 2021","November, 2021",2021-11-04,,12215,,,2110,,0,,,,,,,,,,-10105
India,"Financial Year (Apr - Mar), 2021","November, 2021",2021-11-03,,160485,,434492,244,,0,,,,,,,,,1449,-596182
India,"Financial Year (Apr - Mar), 2021","November, 2021",2021-11-02,,250222,,200022,264,,0,,,,,,,,,,-449980
India,"Financial Year (Apr - Mar), 2021","November, 2021",2021-11-01,,278854,,,300,,0,,,,,,,,,,-278554
India,"Financial Year (Apr - Mar), 2021","October, 2021",2021-10-31,,8289,,,14,,0,,,,,,,,,,-8275
India,"Financial Year (Apr - Mar), 2021","October, 2021",2021-10-30,,61323,,,,,0,,,,,,,,,,-61323
India,"Financial Year (Apr - Mar), 2021","October, 2021",2021-10-29,,184740,,,455,,-2500,,,,,,,,,,-186785
India,"Financial Year (Apr - Mar), 2021","October, 2021",2021-10-28,,202492,,,230,,2500,,,,,,,,,,-199762
India,"Financial Year (Apr - Mar), 2021","October, 2021",2021-10-27,,179641,,,324,,0,,,,,,,,,,-179317
India,"Financial Year (Apr - Mar), 2021","October, 2021",2021-10-26,,174518,,200019,250,,-2500,,,,,,,,,,-376787
India,"Financial Year (Apr - Mar), 2021","October, 2021",2021-10-25,,139644,,,400,,2500,,,,,,,,,,-136744
India,"Financial Year (Apr - Mar), 2021","October, 2021",2021-10-24,,3560,,,216,,0,,,,,,,,,,-3344
India,"Financial Year (Apr - Mar), 2021","October, 2021",2021-10-23,,14916,,,476,,0,,,,,,,,,,-14440
India,"Financial Year (Apr - Mar), 2021","October, 2021",2021-10-22,,140873,,418395,461,,-2500,,90,,,,,,,8365,-569762
India,"Financial Year (Apr - Mar), 2021","October, 2021",2021-10-21,,169520,,,370,,2500,,225,315,,,,,,,-166560
India,"Financial Year (Apr - Mar), 2021","October, 2021",2021-10-20,,207337,,200008,1678,,0,,,,,,,,,,-405667
India,"Financial Year (Apr - Mar), 2021","October, 2021",2021-10-19,,44534,,,3928,,0,,,,,,,,,,-40606
India,"Financial Year (Apr - Mar), 2021","October, 2021",2021-10-18,,201304,,,806,,0,,,,,,,,,,-200498
India,"Financial Year (Apr - Mar), 2021","October, 2021",2021-10-17,,5311,,,8,,0,,,,,,,,,,-5303
India,"Financial Year (Apr - Mar), 2021","October, 2021",2021-10-16,,51112,,,28,,0,,,,,,,,,,-51084
India,"Financial Year (Apr - Mar), 2021","October, 2021",2021-10-15,,1124,,,595,,0,,,,,,,,,,-529
India,"Financial Year (Apr - Mar), 2021","October, 2021",2021-10-14,,208245,,,450,,0,,,,,,,,,,-207795
India,"Financial Year (Apr - Mar), 2021","October, 2021",2021-10-13,,262968,,,540,,-2300,,,,,,,,,,-264728
India,"Financial Year (Apr - Mar), 2021","October, 2021",2021-10-12,,272080,,200013,562,,0,,,,,,,,,,-471531
India,"Financial Year (Apr - Mar), 2021","October, 2021",2021-10-11,,263634,,,250,,0,,,,,,,,,,-263384
India,"Financial Year (Apr - Mar), 2021","October, 2021",2021-10-10,,5424,,,14,,0,,,,,,,,,,-5410
India,"Financial Year (Apr - Mar), 2021","October, 2021",2021-10-09,,9307,,,14,,0,,,,,,,,,,-9293
India,"Financial Year (Apr - Mar), 2021","October, 2021",2021-10-08,,253004,,400002,1195,,0,,,,,,,,,9296,-661107
India,"Financial Year (Apr - Mar), 2021","October, 2021",2021-10-07,,339048,,,150,,0,,,315,,,,,,,-338583
India,"Financial Year (Apr - Mar), 2021","October, 2021",2021-10-06,,363682,,,306,,0,,,,,,,,,,-363376
India,"Financial Year (Apr - Mar), 2021","October, 2021",2021-10-05,,420811,,200001,235,,0,,,,,,,,,,-620577
India,"Financial Year (Apr - Mar), 2021","October, 2021",2021-10-04,,404319,,,80,,-1900,,,,,350,,,,,-405789
India,"Financial Year (Apr - Mar), 2021","October, 2021",2021-10-03,,3090,,,4,,0,,,,,,,,,,-3086
India,"Financial Year (Apr - Mar), 2021","October, 2021",2021-10-02,,14729,,,434,,0,,,,,,,,,,-14295
India,"Financial Year (Apr - Mar), 2021","October, 2021",2021-10-01,,392929,,,150,,0,,15000,15000,,,,,,,-392779
India,"Financial Year (Apr - Mar), 2021","September, 2021",2021-09-30,,363114,,,217,,500,,,,,,,,,,-362397
India,"Financial Year (Apr - Mar), 2021","September, 2021",2021-09-29,,289707,,,902,,0,,,,,,,,,,-288805
India,"Financial Year (Apr - Mar), 2021","September, 2021",2021-09-28,,303230,,197123,450,,0,,,,,,,,,,-499903
India,"Financial Year (Apr - Mar), 2021","September, 2021",2021-09-27,,327354,,,439,,0,,,,,600,,,,,-326315
India,"Financial Year (Apr - Mar), 2021","September, 2021",2021-09-26,,3470,,,428,,0,,,,,,,,,,-3042
India,"Financial Year (Apr - Mar), 2021","September, 2021",2021-09-25,,12350,,,348,,0,,,,,,,,,,-12002
India,"Financial Year (Apr - Mar), 2021","September, 2021",2021-09-24,,338748,,394516,152,,0,,15000,15001,,,,,,9711,-742822
India,"Financial Year (Apr - Mar), 2021","September, 2021",2021-09-23,,342644,,,103,,0,,,,,,,,,,-342541
India,"Financial Year (Apr - Mar), 2021","September, 2021",2021-09-22,,286041,,,70,,-1300,,,,,,,,,,-287271
India,"Financial Year (Apr - Mar), 2021","September, 2021",2021-09-21,,277396,,150007,,,0,,,,,,,,,,-427403
India,"Financial Year (Apr - Mar), 2021","September, 2021",2021-09-20,,323779,,,77,,0,,,,,,,,,,-323702
India,"Financial Year (Apr - Mar), 2021","September, 2021",2021-09-19,,2782,,,16,,0,,,,,,,,,,-2766
India,"Financial Year (Apr - Mar), 2021","September, 2021",2021-09-18,,45044,,,1755,,0,,,,,,,,,,-43289
India,"Financial Year (Apr - Mar), 2021","September, 2021",2021-09-17,,319912,,,168,,0,,,,,,,,,,-319744
India,"Financial Year (Apr - Mar), 2021","September, 2021",2021-09-16,,375743,,,4,,0,,5,5,,,,,,,-375739
India,"Financial Year (Apr - Mar), 2021","September, 2021",2021-09-15,,451181,,,527,,0,,,,,,,,150,,-450504
India,"Financial Year (Apr - Mar), 2021","September, 2021",2021-09-14,,497954,,100019,65,,0,,,,,,,,,,-597908
India,"Financial Year (Apr - Mar), 2021","September, 2021",2021-09-13,,540722,,,13,,0,,,,,200,,,,,-540509
India,"Financial Year (Apr - Mar), 2021","September, 2021",2021-09-12,,2513,,,3,,0,,,,,,,,,,-2510
India,"Financial Year (Apr - Mar), 2021","September, 2021",2021-09-11,,12062,,,279,,0,,,,,,,,,,-11783
India,"Financial Year (Apr - Mar), 2021","September, 2021",2021-09-10,,67472,,,527,,0,,,,,,,,,,-66945
India,"Financial Year (Apr - Mar), 2021","September, 2021",2021-09-09,,481121,,350015,13,,0,,,,,,,,,,-831123
India,"Financial Year (Apr - Mar), 2021","September, 2021",2021-09-08,,594572,,,34,,-1600,,,,,,,,,,-596138
